;Date;Open;High;Low;Close;Adj Close;Volume;Retornos
0;2010-01-04;21.68000030517578;21.68000030517578;20.030000686645508;20.040000915527344;20.040000915527344;0;
1;2010-01-05;20.049999237060547;20.1299991607666;19.34000015258789;19.350000381469727;19.350000381469727;0;-3.44
2;2010-01-06;19.59000015258789;19.68000030517578;18.770000457763672;19.15999984741211;19.15999984741211;0;-0.98
3;2010-01-07;19.68000030517578;19.709999084472656;18.700000762939453;19.059999465942383;19.059999465942383;0;-0.52
4;2010-01-08;19.270000457763672;19.270000457763672;18.11000061035156;18.1299991607666;18.1299991607666;0;-4.88
5;2010-01-11;16.93000030517578;17.739999771118164;16.860000610351562;17.549999237060547;17.549999237060547;0;-3.2
6;2010-01-12;17.950000762939453;19.459999084472656;17.950000762939453;18.25;18.25;0;3.99
7;2010-01-13;17.940000534057617;18.71999931335449;17.559999465942383;17.850000381469727;17.850000381469727;0;-2.19
8;2010-01-14;18.15999984741211;18.270000457763672;17.3799991607666;17.6299991607666;17.6299991607666;0;-1.23
9;2010-01-15;17.6299991607666;19.020000457763672;17.6299991607666;17.90999984741211;17.90999984741211;0;1.59
10;2010-01-19;18.6299991607666;18.850000381469727;17.329999923706055;17.579999923706055;17.579999923706055;0;-1.84
11;2010-01-20;18.51000022888184;19.690000534057617;18.440000534057617;18.68000030517578;18.68000030517578;0;6.26
12;2010-01-21;18.59000015258789;22.299999237060547;18.270000457763672;22.270000457763672;22.270000457763672;0;19.22
13;2010-01-22;22.270000457763672;28.01000022888184;22.270000457763672;27.309999465942383;27.309999465942383;0;22.63
14;2010-01-25;27.31999969482422;27.31999969482422;24.61000061035156;25.40999984741211;25.40999984741211;0;-6.96
15;2010-01-26;26.030000686645508;26.21999931335449;22.770000457763672;24.549999237060547;24.549999237060547;0;-3.38
16;2010-01-27;24.809999465942383;25.690000534057617;23.13999938964844;23.13999938964844;23.13999938964844;0;-5.74
17;2010-01-28;22.790000915527344;25.299999237060547;22.690000534057617;23.729999542236328;23.729999542236328;0;2.55
