;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;05/01/2022;0,1473;JRS CAP PROPRIO;- ;1
1;20/12/2021;0,0678;JRS CAP PROPRIO;06/01/2022 ;1
2;05/08/2021;0,1699;JRS CAP PROPRIO;12/08/2021 ;1
3;06/01/2021;0,6226;JRS CAP PROPRIO;05/02/2021 ;1
4;22/07/2020;0,5894;JRS CAP PROPRIO;05/02/2021 ;1
5;06/01/2020;0,6204;JRS CAP PROPRIO;31/03/2020 ;1
6;08/08/2019;0,7150;JRS CAP PROPRIO;15/08/2019 ;1
7;07/01/2019;0,6927;JRS CAP PROPRIO;31/03/2019 ;1
8;13/08/2018;0,6735;JRS CAP PROPRIO;22/08/2018 ;1
9;04/01/2018;0,6853;JRS CAP PROPRIO;07/03/2018 ;1
