;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;30/12/2021;0,1193;JRS CAP PROPRIO;- ;1
1;30/06/2021;0,1031;JRS CAP PROPRIO;- ;1
2;30/12/2020;0,0995;JRS CAP PROPRIO;18/06/2021 ;1
3;30/06/2020;0,1028;JRS CAP PROPRIO;18/06/2021 ;1
4;30/12/2019;0,3199;JRS CAP PROPRIO;- ;1
5;28/06/2019;0,3566;JRS CAP PROPRIO;- ;1
6;24/04/2019;0,2000;DIVIDENDO;21/06/2019 ;1
7;28/12/2018;0,3415;JRS CAP PROPRIO;- ;1
8;02/07/2018;0,3261;JRS CAP PROPRIO;- ;1
9;26/04/2018;0,0134;DIVIDENDO;- ;1
10;28/12/2017;0,3267;JRS CAP PROPRIO;- ;1
11;30/06/2017;0,3266;JRS CAP PROPRIO;- ;1
12;27/04/2017;0,0086;DIVIDENDO;- ;1
13;29/12/2016;0,3073;JRS CAP PROPRIO;- ;1
14;30/06/2016;0,3146;JRS CAP PROPRIO;- ;1
15;28/04/2016;0,0077;DIVIDENDO;- ;1
16;30/12/2015;0,2354;JUROS;- ;1
17;30/06/2015;0,2133;JUROS;- ;1
18;28/04/2015;0,0712;Dividendo;- ;1
19;30/12/2014;0,1840;JRS CAP PROPRIO;- ;1
20;30/06/2014;0,1838;JRS CAP PROPRIO;- ;1
21;25/04/2014;0,1431;DIVIDENDO;- ;1
22;30/12/2013;0,1518;JRS CAP PRÓPRIO;- ;1
23;28/06/2013;0,1508;JRS CAP PRÓPRIO;- ;1
24;25/04/2013;0,0959;DIVIDENDO;- ;1
25;28/12/2012;0,1505;JRS CAP PRÓPRIO;- ;1
26;29/06/2012;0,1635;JRS CAP PRÓPRIO;- ;1
27;29/12/2011;0,1532;JRS CAP PRÓPRIO;- ;1
28;30/06/2011;0,1526;JRS CAP PRÓPRIO;- ;1
29;30/12/2010;0,0238;JRS CAP PRÓPRIO;- ;1
30;30/06/2010;0,0722;JRS CAP PRÓPRIO;- ;1
31;30/12/2009;0,0309;JRS CAP PRÓPRIO;- ;1
32;30/06/2009;0,0698;JRS CAP PRÓPRIO;- ;1
33;30/12/2008;0,0337;JRS CAP PRÓPRIO;- ;1
34;30/06/2008;0,0691;JRS CAP PRÓPRIO;- ;1
35;28/12/2007;0,0501;JRS CAP PRÓPRIO;- ;1
36;29/06/2007;0,0633;JRS CAP PRÓPRIO;- ;1
37;28/12/2006;0,0573;JRS CAP PRÓPRIO;- ;1
38;30/06/2006;0,0708;JRS CAP PRÓPRIO;- ;1
39;29/12/2005;0,0693;JRS CAP PRÓPRIO;- ;1
40;30/06/2005;0,0700;JRS CAP PRÓPRIO;- ;1
41;30/12/2004;0,1535;JRS CAP PRÓPRIO;- ;1
42;30/12/2003;0,2624;JRS CAP PRÓPRIO;- ;1
43;30/12/2002;0,0712;JRS CAP PRÓPRIO;- ;1
44;28/06/2002;0,1011;JRS CAP PRÓPRIO;- ;1
45;28/12/2001;1,1879;JRS CAP PRÓPRIO;- ;10
46;29/06/2001;1,2185;JRS CAP PRÓPRIO;- ;10
47;28/12/2000;1,0469;JRS CAP PRÓPRIO;- ;10
48;31/07/2000;1,2357;JRS CAP PRÓPRIO;- ;10
