;Acao;Data;Hora;Descrição;Link
0;VLID3;15/06/2022;18:12;Fato Relevante - Mudança na Diretoria Estatutária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=991081&descTipo=IPE&CodigoInstituicao=1
1;VLID3;14/06/2022;18:11;Amortização Extraordinária Facultativa ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=990771&descTipo=IPE&CodigoInstituicao=1
2;VLID3;22/04/2022;18:02;9ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=969577&descTipo=IPE&CodigoInstituicao=1
3;VLID3;22/04/2022;09:36;Novo programa de recompra de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=969387&descTipo=IPE&CodigoInstituicao=1
4;VLID3;19/10/2021;19:32;Novo Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908435&descTipo=IPE&CodigoInstituicao=1
5;VLID3;08/06/2021;19:53;Renegociação de Dívidas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=874778&descTipo=IPE&CodigoInstituicao=1
6;VLID3;07/05/2021;18:15;Mudança de CFO e DRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=864385&descTipo=IPE&CodigoInstituicao=1
7;VLID3;06/05/2021;09:48;Aprovação de Emissão de Valores Mobiliários (Debêntures);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=863403&descTipo=IPE&CodigoInstituicao=1
8;VLID3;09/04/2021;11:11;Capital Markets Day Valid 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=852271&descTipo=IPE&CodigoInstituicao=1
9;VLID3;09/04/2021;09:43;Capital Markets Day Valid 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=852212&descTipo=IPE&CodigoInstituicao=1
