;Acao;Data;Hora;Descrição;Link
0;OPCT3;25/03/2022;00:20;Projeção (guidance);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=958140&descTipo=IPE&CodigoInstituicao=1
1;OPCT3;02/02/2022;10:24;Participação de executivo em Live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=937819&descTipo=IPE&CodigoInstituicao=1
2;OPCT3;21/12/2021;19:57;Renúncia de atual e nomeação de novo CFO / DRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=927995&descTipo=IPE&CodigoInstituicao=1
3;OPCT3;30/11/2021;18:30;Renúncia e nomeação de Presidente do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=921040&descTipo=IPE&CodigoInstituicao=1
4;OPCT3;19/11/2021;20:42;Encerramento da oferta da 3ª (terceira) Emissão de Debêntures ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=919155&descTipo=IPE&CodigoInstituicao=1
5;OPCT3;21/10/2021;10:24;Participação em evento on-line;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=909015&descTipo=IPE&CodigoInstituicao=1
6;OPCT3;01/10/2021;19:58;Aquisição da embarcação de bandeira estrangeira Larissa, do tipo RSV;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904826&descTipo=IPE&CodigoInstituicao=1
7;OPCT3;16/09/2021;18:48;Participação de Executivo em evento online;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=901582&descTipo=IPE&CodigoInstituicao=1
8;OPCT3;01/09/2021;20:01;Assinatura de dois contratos para afretamento da embarcações do tipo RSV e dois contratos de prestação de serviços de ROV nestas embarcações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=897822&descTipo=IPE&CodigoInstituicao=1
9;OPCT3;27/08/2021;19:23;Laudo de avaliação - Aquisição UP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=896843&descTipo=IPE&CodigoInstituicao=1
10;OPCT3;20/08/2021;22:12;Potencial captação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=895526&descTipo=IPE&CodigoInstituicao=1
11;OPCT3;16/08/2021;09:07;Apresentação da teleconferência 2T21 (português e inglês);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=893739&descTipo=IPE&CodigoInstituicao=1
12;OPCT3;14/08/2021;18:26;Divulgação de projeção e suas premissas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=893621&descTipo=IPE&CodigoInstituicao=1
13;OPCT3;26/07/2021;08:13;Acordo coletivo de trabalho;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=886039&descTipo=IPE&CodigoInstituicao=1
14;OPCT3;02/07/2021;08:33;Contrato para prestação de serviços de inspeção em sistemas de ancoragem.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=880619&descTipo=IPE&CodigoInstituicao=1
15;OPCT3;18/06/2021;09:03;Assinatura de 2 contratos para afretamento de embarcação e prestação de serviços de ROV ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=877350&descTipo=IPE&CodigoInstituicao=1
16;OPCT3;01/06/2021;17:34;Conclusão da operação com o grupo UP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=872713&descTipo=IPE&CodigoInstituicao=1
17;OPCT3;10/05/2021;08:13;Aquisição UP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=864728&descTipo=IPE&CodigoInstituicao=1
18;OPCT3;30/04/2021;20:21;Prorrogação do período de exclusividade para negociação e eventual celebração de transação ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=861384&descTipo=IPE&CodigoInstituicao=1
19;OPCT3;26/04/2021;22:17;Participação em Live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=857539&descTipo=IPE&CodigoInstituicao=1
20;OPCT3;26/04/2021;08:10;Prorrogação do período de exclusividade para negociação e eventual celebração de transação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=857082&descTipo=IPE&CodigoInstituicao=1
21;OPCT3;19/04/2021;08:03;Prorrogação do período de exclusividade para negociação e eventual celebração da transação - Grupo UP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=854929&descTipo=IPE&CodigoInstituicao=1
22;OPCT3;09/04/2021;23:17;Prorrogação do período de exclusividade para negociação e eventual celebração de transação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=852836&descTipo=IPE&CodigoInstituicao=1
23;OPCT3;29/03/2021;08:59;Autorização (waiver) dos debenturistas com relação ao descumprimento de obrigações não pecuniárias;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=847052&descTipo=IPE&CodigoInstituicao=1
24;OPCT3;23/03/2021;08:31;Aquisição John G McCall;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=844960&descTipo=IPE&CodigoInstituicao=1
25;OPCT3;18/03/2021;08:48;Convocação de Assembleia Geral de Debenturistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=843661&descTipo=IPE&CodigoInstituicao=1
26;OPCT3;18/03/2021;08:37;Aquisição de Embarcações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=843658&descTipo=IPE&CodigoInstituicao=1
27;OPCT3;19/02/2021;18:09;Prorrogação Exclusividade Aquisição UP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=833588&descTipo=IPE&CodigoInstituicao=1
