;Acao;Data;Hora;Descrição;Link
0;CSED3;29/07/2022;18:12;Relatório de Sustentabilidade;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1001752&descTipo=IPE&CodigoInstituicao=1
1;CSED3;30/03/2022;23:42;Renúncia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=961671&descTipo=IPE&CodigoInstituicao=1
2;CSED3;04/03/2022;21:15;Não prosseguimento com a Aquisição de Moura Lacerda;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=950376&descTipo=IPE&CodigoInstituicao=1
3;CSED3;12/08/2021;17:18;Relatório de Sustentabilidade;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=892741&descTipo=IPE&CodigoInstituicao=1
4;CSED3;04/08/2021;18:27;Eleição CEO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=889408&descTipo=IPE&CodigoInstituicao=1
5;CSED3;29/07/2021;21:17;Transferência de titularidade de ações de Acionista;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=887561&descTipo=IPE&CodigoInstituicao=1
6;CSED3;15/07/2021;18:18;Aquisição Instituição Universitária Moura Lacerda;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=884197&descTipo=IPE&CodigoInstituicao=1
7;CSED3;21/06/2021;19:45;Live BM&C;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=877687&descTipo=IPE&CodigoInstituicao=1
8;CSED3;26/04/2021;18:04;Nota de Falecimento de Membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=857322&descTipo=IPE&CodigoInstituicao=1
9;CSED3;08/04/2021;19:14;Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=852011&descTipo=IPE&CodigoInstituicao=1
10;CSED3;30/03/2021;22:45;Reorganização na estrutura da administração da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=848517&descTipo=IPE&CodigoInstituicao=1
11;CSED3;30/03/2021;20:28;Reorganização na estrutura da administração da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=848314&descTipo=IPE&CodigoInstituicao=1
12;CSED3;11/03/2021;18:57;Aquisição de Participação Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=841397&descTipo=IPE&CodigoInstituicao=1
