;Acao;Data;Hora;Descrição;Link
0;PSSA3;13/04/2022;17:20;Aquisição de participação acionária na Nido Tecnologia Ltda;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=967089&descTipo=IPE&CodigoInstituicao=1
1;PSSA3;12/04/2022;18:03;Transcrição de Evento Público;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=966752&descTipo=IPE&CodigoInstituicao=1
2;PSSA3;11/04/2022;20:03;Participação de executivos da Companhia em evento com transmissão pela internet;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=966470&descTipo=IPE&CodigoInstituicao=1
3;PSSA3;09/03/2022;18:02;Reapresentação do Boltem de Voto à Distância;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=951793&descTipo=IPE&CodigoInstituicao=1
4;PSSA3;21/02/2022;22:10;Celebração ou Extinção de Contrato;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=945808&descTipo=IPE&CodigoInstituicao=1
5;PSSA3;04/02/2022;18:19;Aprovação da renovação do Programa de Recompra de Ações da Companhia e suas condições;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=939101&descTipo=IPE&CodigoInstituicao=1
6;PSSA3;05/01/2022;09:34;Aquisição de participação acionaria na Plugify Tecnologia S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=930907&descTipo=IPE&CodigoInstituicao=1
7;PSSA3;09/11/2021;13:12;Apresentação da JV Mobitech entre Porto Seguro e Cosan;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=914792&descTipo=IPE&CodigoInstituicao=1
8;PSSA3;08/11/2021;18:41;Criação de joint venture entre Porto Seguro e Cosan para oferecer soluções de mobilidade;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=914366&descTipo=IPE&CodigoInstituicao=1
9;PSSA3;20/10/2021;19:00;Aumento de Capital com Bonificação de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908820&descTipo=IPE&CodigoInstituicao=1
10;PSSA3;20/10/2021;18:16;Fase Final de Restabelecimento Após Ataque Cibernético;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908807&descTipo=IPE&CodigoInstituicao=1
11;PSSA3;14/10/2021;17:37;Tentativa de Ataque Cibernético;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907525&descTipo=IPE&CodigoInstituicao=1
12;PSSA3;04/10/2021;09:23;Aquisição da Atar S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=905006&descTipo=IPE&CodigoInstituicao=1
13;PSSA3;01/10/2021;18:08;Fechamento da aquisição da ConectCar;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904759&descTipo=IPE&CodigoInstituicao=1
14;PSSA3;03/09/2021;19:08;Aumento de Capital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=898719&descTipo=IPE&CodigoInstituicao=1
15;PSSA3;28/06/2021;17:39;Encerramento de transação com a Petlove;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=879386&descTipo=IPE&CodigoInstituicao=1
16;PSSA3;25/06/2021;17:36;Aquisição de 50% da ConectCar;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=878982&descTipo=IPE&CodigoInstituicao=1
17;PSSA3;04/06/2021;17:37;Reorganização Societária - Incorporação, Cisão ou Fusão da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=873833&descTipo=IPE&CodigoInstituicao=1
18;PSSA3;17/05/2021;09:59;Desdobramento de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=868309&descTipo=IPE&CodigoInstituicao=1
19;PSSA3;16/04/2021;17:32;Acordo comercial entre Health for Pet - Porto.Pet e Petlove.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=854653&descTipo=IPE&CodigoInstituicao=1
20;PSSA3;24/03/2021;18:26;Nomeação de DRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=845499&descTipo=IPE&CodigoInstituicao=1
21;PSSA3;03/02/2021;18:49;Aprovação da renovação do programa de recompra de ações de emissão da Companhia (Programa de Recompra).;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=827158&descTipo=IPE&CodigoInstituicao=1
22;PSSA3;29/01/2021;19:37;Acordo para aquisição de participação da Segfy Tecnologia S/A(Segfy), através do seu Fundo de Investimento em Participações Porto Ventures (FIP Porto Ventures).;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=826149&descTipo=IPE&CodigoInstituicao=1
23;PSSA3;04/12/2020;18:41;Renúncia ao cargo de membro do Conselho de Administração pelo Sr. Márcio de Andrade Schettini;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=813276&descTipo=IPE&CodigoInstituicao=1
24;PSSA3;16/11/2020;18:21;Realização do Porto Investor Day 2020;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=809072&descTipo=IPE&CodigoInstituicao=1
25;PSSA3;25/09/2020;17:01;Desligamento de suas controladas Porto Seguro Cia de Seguros Gerais, Porto Seguro Vida e Previdência, Azul e Itaú Auto e Residência, do Consórcio DPVAT.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=795328&descTipo=IPE&CodigoInstituicao=1
26;PSSA3;24/06/2020;17:56;Aprovação da declaração dos JCP relativos ao primeiro semestre de 2020;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=771182&descTipo=IPE&CodigoInstituicao=1
27;PSSA3;31/03/2020;17:52;Mudanças na Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=750700&descTipo=IPE&CodigoInstituicao=1
28;PSSA3;18/03/2020;11:53;Comunicado COVID-19;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=746388&descTipo=IPE&CodigoInstituicao=1
29;PSSA3;30/01/2020;18:24;Aprovação da renovação do programa de recompra de ações de emissão da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=732735&descTipo=IPE&CodigoInstituicao=1
30;PSSA3;10/01/2020;09:30;Transferência de carteira de clientes;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=729607&descTipo=IPE&CodigoInstituicao=1
31;PSSA3;02/01/2020;09:33;Substituição do Diretor de Relações com Investidores da Companhia.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=728453&descTipo=IPE&CodigoInstituicao=1
32;PSSA3;25/11/2019;09:33;Renúncia do Sr. Fabio Luchetti ao cargo de membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=722771&descTipo=IPE&CodigoInstituicao=1
33;PSSA3;29/04/2019;17:35;Alterações na composição do Conselho de Administração da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=683448&descTipo=IPE&CodigoInstituicao=1
34;PSSA3;25/04/2019;17:51;Efetivação do acordo de cooperação com a Travelers Seguros no Brasil;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=682039&descTipo=IPE&CodigoInstituicao=1
35;PSSA3;27/03/2019;09:29;Porto Seguro S.A. informa a seus acionistas e ao mercado que sua controlada Porto Seguro Companhia de Seguros Gerais fechou um acordo de cooperação com a Travelers Seguros no Brasil.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=673942&descTipo=IPE&CodigoInstituicao=1
36;PSSA3;30/01/2019;18:30;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=662608&descTipo=IPE&CodigoInstituicao=1
